Feature	MeanSHAP	Group
cd_RELB_10.0	0.000190304184802474	Sig80
cd_prop_RELB_10.0	0.000555243282872402	Sig60
cd_REST_8.0	0.000181421346730244	Sig80
cd_prop_REST_8.0	5.84692766847107e-05	Other
cd_REST_10.0	0.00020221727487946	Sig80
cd_prop_REST_10.0	0.00017232853815234	Sig80
cd_RFX1_8.0	0	Other
cd_prop_RFX1_8.0	0	Other
cd_RFX1_10.0	0	Other
cd_prop_RFX1_10.0	0	Other
cd_RFX2_8.0	0	Other
cd_prop_RFX2_8.0	0	Other
cd_RFX2_10.0	0	Other
cd_prop_RFX2_10.0	0	Other
cd_RFX3_8.0	0	Other
cd_prop_RFX3_8.0	0	Other
cd_RFX3_10.0	0	Other
cd_prop_RFX3_10.0	0	Other
cd_RFX4_8.0	0.000140755689835921	Sig90
cd_prop_RFX4_8.0	0.000145993408152882	Sig90
cd_RFX4_10.0	0	Other
cd_prop_RFX4_10.0	0	Other
cd_RFX5_8.0	0.000555092880674949	Sig60
cd_prop_RFX5_8.0	0.000947247160127164	Sig50
cd_RFX5_10.0	1.76116924494605e-05	Other
cd_prop_RFX5_10.0	4.06807455645384e-05	Other
cd_RFX7_8.0	0.00037215671910372	Sig70
cd_prop_RFX7_8.0	0.000777023964479254	Sig50
cd_RFX7_10.0	0.00062647488269655	Sig60
cd_prop_RFX7_10.0	0.000713269447612767	Sig60
cd_RORA_8.0	0.000676731696251096	Sig60
cd_prop_RORA_8.0	0.000343584985373162	Sig70
cd_RORA_10.0	0.000717893164851106	Sig60
cd_prop_RORA_10.0	0.00072723426592212	Sig60
cd_RORB_8.0	0.00027379679405551	Sig80
cd_prop_RORB_8.0	7.67258689030323e-05	Sig90
cd_RORB_10.0	0.000151564851582736	Sig90
cd_prop_RORB_10.0	0.000108439180904815	Sig90
cd_RORC_8.0	0.000296404927669098	Sig80
cd_prop_RORC_8.0	0.000295300512723055	Sig80
cd_RORC_10.0	0.0004533868017404	Sig70
cd_prop_RORC_10.0	0.000832534879034691	Sig50
cd_RREB1_8.0	0.000215867189991135	Sig80
cd_prop_RREB1_8.0	0.00168669199953577	Sig30
cd_RREB1_10.0	0.000699450282573111	Sig60
cd_prop_RREB1_10.0	0.000445638619224781	Sig70
cd_RUNX2_8.0	0.000178877623583166	Sig80
cd_prop_RUNX2_8.0	5.16781507801079e-05	Other
cd_RUNX2_10.0	0.000168870058029471	Sig90
cd_prop_RUNX2_10.0	4.95502614938379e-05	Other
cd_RUNX3_8.0	0.000142593774695527	Sig90
cd_prop_RUNX3_8.0	0.000176359550026923	Sig80
cd_RUNX3_10.0	0.000285354335817264	Sig80
cd_prop_RUNX3_10.0	0.000102038195177435	Sig90
cd_RXRA::VDR_8.0	0.0012962152843601	Sig50
cd_prop_RXRA::VDR_8.0	0.00103025299090775	Sig50
cd_RXRA::VDR_10.0	0.000413135403416668	Sig70
cd_prop_RXRA::VDR_10.0	0.000613908013765381	Sig60
cd_RXRB_8.0	0.00111607999631157	Sig50
cd_prop_RXRB_8.0	0.00105636239616349	Sig50
cd_RXRB_10.0	0.00151352654261949	Sig50
cd_prop_RXRB_10.0	0.00166750018762775	Sig30
cd_RXRG_8.0	0.000594161789525639	Sig60
cd_prop_RXRG_8.0	0.000514490628579237	Sig60
cd_RXRG_10.0	0.000372033221867108	Sig70
cd_prop_RXRG_10.0	0.000885358567741215	Sig50
cd_SATB1_8.0	7.10562860217277e-05	Sig90
cd_prop_SATB1_8.0	3.07034663479738e-05	Other
cd_SATB1_10.0	5.20265558068647e-05	Other
cd_prop_SATB1_10.0	8.43898474190301e-05	Sig90
cd_SCRT1_8.0	0.000681086043277739	Sig60
cd_prop_SCRT1_8.0	0.000309458512794038	Sig70
cd_SCRT1_10.0	0.000566192959898455	Sig60
cd_prop_SCRT1_10.0	0.000551151474825278	Sig60
cd_SCRT2_8.0	0.000313486816198128	Sig70
cd_prop_SCRT2_8.0	0.00014797621419008	Sig90
cd_SCRT2_10.0	0.000399805674441619	Sig70
cd_prop_SCRT2_10.0	9.82585629540462e-05	Sig90
cd_SIX1_8.0	0.000241935178256716	Sig80
cd_prop_SIX1_8.0	0.000118333222957318	Sig90
cd_SIX1_10.0	6.4793063975814e-05	Other
cd_prop_SIX1_10.0	2.6453107167769e-05	Other
cd_SIX2_8.0	0.000519966295773254	Sig60
cd_prop_SIX2_8.0	0.000451055340169648	Sig70
cd_SIX2_10.0	0.000707631732014285	Sig60
cd_prop_SIX2_10.0	0.000120581347195298	Sig90
cd_SMAD3_8.0	0.000260288879691457	Sig80
cd_prop_SMAD3_8.0	0.000124000818582071	Sig90
cd_SMAD3_10.0	0.000114188581014487	Sig90
cd_prop_SMAD3_10.0	0.000127079180382955	Sig90
cd_SMAD5_8.0	0.00103474856345027	Sig50
cd_prop_SMAD5_8.0	0.000146212246549293	Sig90
cd_SMAD5_10.0	0.000528143881489273	Sig60
cd_prop_SMAD5_10.0	0.000554228054848043	Sig60
cd_SNAI1_8.0	0.00031985416147563	Sig70
cd_prop_SNAI1_8.0	0.00126661238343619	Sig50
cd_SNAI1_10.0	0.000171731664725498	Sig90
cd_prop_SNAI1_10.0	0.000487661492542252	Sig70
cd_SNAI2_8.0	0.000368360200088293	Sig70
cd_prop_SNAI2_8.0	5.89726578908953e-05	Other
cd_SNAI2_10.0	0.00016530295177841	Sig90
cd_prop_SNAI2_10.0	0.00037534519089799	Sig70
cd_SNAI3_8.0	0.000171165050454342	Sig90
cd_prop_SNAI3_8.0	0.000322343847095696	Sig70
cd_SNAI3_10.0	4.43489418256601e-05	Other
cd_prop_SNAI3_10.0	0.000156767897418178	Sig90
cd_SOHLH2_8.0	0.00011588233347099	Sig90
cd_prop_SOHLH2_8.0	0.000153857843247518	Sig90
cd_SOHLH2_10.0	0.000261243726666271	Sig80
cd_prop_SOHLH2_10.0	0.000178905701994283	Sig80
cd_SOX12_8.0	0.000227904352775482	Sig80
cd_prop_SOX12_8.0	6.60494312009076e-05	Other
cd_SOX12_10.0	0.000321280840810435	Sig70
cd_prop_SOX12_10.0	3.77080738500267e-05	Other
cd_SOX13_8.0	0.000481913078948099	Sig70
cd_prop_SOX13_8.0	0.000330644248728175	Sig70
cd_SOX13_10.0	0.0013317374820965	Sig50
cd_prop_SOX13_10.0	0.000259893895843033	Sig80
cd_SOX14_8.0	0.000530774129537475	Sig60
cd_prop_SOX14_8.0	0.000686100343137885	Sig60
cd_SOX14_10.0	0.000441992899767186	Sig70
cd_prop_SOX14_10.0	0.000412203996879606	Sig70
cd_SOX15_8.0	3.52346242229687e-06	Other
cd_prop_SOX15_8.0	1.76097372069787e-05	Other
cd_SOX15_10.0	6.17111123512466e-05	Other
cd_prop_SOX15_10.0	1.2322922382385e-05	Other
cd_SOX18_8.0	0.000317645298776165	Sig70
cd_prop_SOX18_8.0	0.000582493266142768	Sig60
cd_SOX18_10.0	0.000303433121328183	Sig70
cd_prop_SOX18_10.0	0.00044274994116911	Sig70
cd_SOX2_8.0	0.000223666699806564	Sig80
cd_prop_SOX2_8.0	0.000166479565136059	Sig90
cd_SOX2_10.0	0.000952392867695766	Sig50
cd_prop_SOX2_10.0	0.000177887394331157	Sig80
cd_SOX21_8.0	5.93110603208612e-05	Other
cd_prop_SOX21_8.0	6.57149944524525e-05	Other
cd_SOX21_10.0	0	Other
cd_prop_SOX21_10.0	0	Other
cd_SOX4_8.0	0.000344860527769932	Sig70
cd_prop_SOX4_8.0	0.000389719719484457	Sig70
cd_SOX4_10.0	0.000345742488219068	Sig70
cd_prop_SOX4_10.0	0.000370508479314125	Sig70
cd_SOX8_8.0	4.19439561628167e-05	Other
cd_prop_SOX8_8.0	6.94556905860168e-05	Other
cd_SOX8_10.0	3.8669277687171e-05	Other
cd_prop_SOX8_10.0	2.87748210664833e-05	Other
cd_SOX9_8.0	0.000222267260950942	Sig80
cd_prop_SOX9_8.0	0.000149798459063711	Sig90
cd_SOX9_10.0	0.000194606013193204	Sig80
cd_prop_SOX9_10.0	8.89443420353302e-05	Sig90
cd_SP1_8.0	0.00032662723998667	Sig70
cd_prop_SP1_8.0	0.000654431484311035	Sig60
cd_SP1_10.0	0.000197950140624473	Sig80
cd_prop_SP1_10.0	5.50046025099611e-05	Other
cd_SP2_8.0	0.000348730487248613	Sig70
cd_prop_SP2_8.0	0.000181583230675946	Sig80
cd_SP2_10.0	0.000399875446524552	Sig70
cd_prop_SP2_10.0	9.11339820391835e-05	Sig90
cd_SP3_8.0	0.000110318251681833	Sig90
cd_prop_SP3_8.0	0.000319290092332718	Sig70
cd_SP3_10.0	0.000373432430042161	Sig70
cd_prop_SP3_10.0	0.000286258550959396	Sig80
cd_SP4_8.0	0.000361499642832166	Sig70
cd_prop_SP4_8.0	0.000236205759296749	Sig80
cd_SP4_10.0	0.000297699264352908	Sig80
cd_prop_SP4_10.0	0.000394217878127702	Sig70
cd_SP8_8.0	6.25404633209174e-05	Other
cd_prop_SP8_8.0	0.000135373230186577	Sig90
cd_SP8_10.0	0.000206659759477334	Sig80
cd_prop_SP8_10.0	0.000198447608123539	Sig80
cd_SP9_8.0	0.000361111764362374	Sig70
cd_prop_SP9_8.0	0.000518645248525935	Sig60
cd_SP9_10.0	0.000512208271805148	Sig60
cd_prop_SP9_10.0	0.000249627731924655	Sig80
cd_SPDEF_8.0	0.000626542302235706	Sig60
cd_prop_SPDEF_8.0	7.56568602474379e-05	Sig90
cd_SPDEF_10.0	0.000290162999318031	Sig80
cd_prop_SPDEF_10.0	0.00116210162478126	Sig50
cd_SPIB_8.0	0.000228794682044323	Sig80
cd_prop_SPIB_8.0	0.00105908535738898	Sig50
cd_SPIB_10.0	0.000430838886914864	Sig70
cd_prop_SPIB_10.0	0.000461087382794113	Sig70
cd_SPIC_8.0	0.000395033014439856	Sig70
cd_prop_SPIC_8.0	0.000128105442033166	Sig90
cd_SPIC_10.0	0.000527542559183984	Sig60
cd_prop_SPIC_10.0	0.00024964369661498	Sig80
cd_SREBF1_8.0	0.00035190738855036	Sig70
cd_prop_SREBF1_8.0	0.000142564821138309	Sig90
cd_SREBF1_10.0	0.000124472942713871	Sig90
cd_prop_SREBF1_10.0	0.00057015105998542	Sig60
cd_SREBF2_8.0	0.000591639032656396	Sig60
cd_prop_SREBF2_8.0	0.000910770845654625	Sig50
cd_SREBF2_10.0	0.000691428038947008	Sig60
cd_prop_SREBF2_10.0	0.000728734164047012	Sig60
cd_SRF_8.0	9.06919141551437e-05	Sig90
cd_prop_SRF_8.0	0.000122925424887464	Sig90
cd_SRF_10.0	6.22058167365972e-05	Other
cd_prop_SRF_10.0	4.33042176196211e-05	Other
cd_SRY_8.0	0.000610790751717843	Sig60
cd_prop_SRY_8.0	0.000205447226893678	Sig80
cd_SRY_10.0	0.000541471290691896	Sig60
cd_prop_SRY_10.0	0.000171052276185122	Sig90
cd_STAT1_8.0	0.000445276457447403	Sig70
cd_prop_STAT1_8.0	0.000707879159257836	Sig60
cd_STAT1_10.0	0.00105072403752541	Sig50
cd_prop_STAT1_10.0	0.00071092944298121	Sig60
cd_STAT1::STAT2_8.0	0.000185179389862148	Sig80
cd_prop_STAT1::STAT2_8.0	0.000233519647125089	Sig80
cd_STAT1::STAT2_10.0	0.000102452355438295	Sig90
cd_prop_STAT1::STAT2_10.0	0.000703623574549433	Sig60
cd_STAT3_8.0	0.000378098593784799	Sig70
cd_prop_STAT3_8.0	0.000364582281729222	Sig70
cd_STAT3_10.0	0.000588028173177813	Sig60
cd_prop_STAT3_10.0	0.00036119411348637	Sig70
cd_TAL1::TCF3_8.0	0.000382188555897411	Sig70
cd_prop_TAL1::TCF3_8.0	0.000734169327637897	Sig60
cd_TAL1::TCF3_10.0	0.000244143392613453	Sig80
cd_prop_TAL1::TCF3_10.0	0.000567517451300795	Sig60
cd_TBR1_8.0	0.000886480578866611	Sig50
cd_prop_TBR1_8.0	0.000514536873326513	Sig60
cd_TBR1_10.0	0.000936080897196494	Sig50
cd_prop_TBR1_10.0	0.000225935653347325	Sig80
cd_TBX1_8.0	6.91122179351058e-05	Other
cd_prop_TBX1_8.0	8.37424378580187e-05	Sig90
cd_TBX1_10.0	0.000249705850121809	Sig80
cd_prop_TBX1_10.0	7.95856602216952e-05	Sig90
cd_TBX15_8.0	0.000190350980564117	Sig80
cd_prop_TBX15_8.0	4.97176440845482e-05	Other
cd_TBX15_10.0	3.4329574942518e-05	Other
cd_prop_TBX15_10.0	5.46742865185285e-05	Other
cd_TBX18_8.0	0.000143517646071327	Sig90
cd_prop_TBX18_8.0	0.000147796683351283	Sig90
cd_TBX18_10.0	7.18505835050945e-05	Sig90
cd_prop_TBX18_10.0	0.000180072951574925	Sig80
cd_TBX19_8.0	0.000271575218438023	Sig80
cd_prop_TBX19_8.0	0.000249477855682817	Sig80
cd_TBX19_10.0	0.000483423820195279	Sig70
cd_prop_TBX19_10.0	0.000387025875848749	Sig70
cd_TBX2_8.0	0.000217672766880869	Sig80
cd_prop_TBX2_8.0	0.000223246557694032	Sig80
cd_TBX2_10.0	6.58429010386271e-05	Other
cd_prop_TBX2_10.0	0.000204334363410872	Sig80
cd_TBX20_8.0	0.00023633285152688	Sig80
cd_prop_TBX20_8.0	0.000113127284655642	Sig90
cd_TBX20_10.0	7.27727665494385e-05	Sig90
cd_prop_TBX20_10.0	0.000180573372814481	Sig80
cd_TBX21_8.0	0.000239884431731021	Sig80
cd_prop_TBX21_8.0	0.000814064326415262	Sig50
cd_TBX21_10.0	0.000635374363858211	Sig60
cd_prop_TBX21_10.0	0.000463965668661057	Sig70
cd_TBX3_8.0	0.000529897736652835	Sig60
cd_prop_TBX3_8.0	0.000168351995070619	Sig90
cd_TBX3_10.0	0.000554927386420767	Sig60
cd_prop_TBX3_10.0	0.00036284634493923	Sig70
cd_TBX4_8.0	5.68646122309495e-06	Other
cd_prop_TBX4_8.0	3.41007517158961e-05	Other
cd_TBX4_10.0	0.000148597366150168	Sig90
cd_prop_TBX4_10.0	9.39298137818782e-05	Sig90
cd_TBX5_8.0	0.000720435355833399	Sig60
cd_prop_TBX5_8.0	0.000365119146549372	Sig70
cd_TBX5_10.0	0.000378030661593977	Sig70
cd_prop_TBX5_10.0	0.000137519624326933	Sig90
cd_TBXT_8.0	0.000499684213536426	Sig60
cd_prop_TBXT_8.0	0.000287148364256347	Sig80
cd_TBXT_10.0	0.000815673674454746	Sig50
cd_prop_TBXT_10.0	0.000850986754165726	Sig50
cd_TCF12_8.0	0.000129390755905552	Sig90
cd_prop_TCF12_8.0	0.000941520353789711	Sig50
cd_TCF12_10.0	8.97441088231792e-05	Sig90
cd_prop_TCF12_10.0	0.000959947053605909	Sig50
cd_TCF21_8.0	0.00048825008788486	Sig70
cd_prop_TCF21_8.0	0.000730160013340457	Sig60
cd_TCF21_10.0	0.000335527375647306	Sig70
cd_prop_TCF21_10.0	0.000408615200542798	Sig70
cd_TCF3_8.0	0.000533733280210004	Sig60
cd_prop_TCF3_8.0	0.000859660302539415	Sig50
cd_TCF3_10.0	0.00100628603705627	Sig50
cd_prop_TCF3_10.0	0.000442718520491598	Sig70
cd_TCF4_8.0	0.000254350113543299	Sig80
cd_prop_TCF4_8.0	0.000481672887854071	Sig70
cd_TCF4_10.0	0.000530767392268763	Sig60
cd_prop_TCF4_10.0	0.000324261515238359	Sig70
cd_TCF7_8.0	0.000104063393975702	Sig90
cd_prop_TCF7_8.0	0.000121632329330135	Sig90
cd_TCF7_10.0	0.000188468198630805	Sig80
cd_prop_TCF7_10.0	0.000140065478910241	Sig90
cd_TCF7L1_8.0	0.000248790664255049	Sig80
cd_prop_TCF7L1_8.0	0.00020689196864411	Sig80
cd_TCF7L1_10.0	5.52018577921719e-05	Other
cd_prop_TCF7L1_10.0	3.09040211030435e-05	Other
cd_TCF7L2_8.0	1.01997593414443e-05	Other
cd_prop_TCF7L2_8.0	7.84460065606373e-05	Sig90
cd_TCF7L2_10.0	0.000259359757318004	Sig80
cd_prop_TCF7L2_10.0	8.65071894633083e-06	Other
cd_TCFL5_8.0	0.000302461541558832	Sig70
cd_prop_TCFL5_8.0	7.80811285691361e-05	Sig90
cd_TCFL5_10.0	0.000345573713878459	Sig70
cd_prop_TCFL5_10.0	6.15636581141549e-05	Other
cd_TEAD1_8.0	0.000121117163516668	Sig90
cd_prop_TEAD1_8.0	0.000222164531773117	Sig80
cd_TEAD1_10.0	8.8664557903586e-05	Sig90
cd_prop_TEAD1_10.0	5.62383499085773e-05	Other
cd_TEAD2_8.0	6.42047253167849e-05	Other
cd_prop_TEAD2_8.0	0.000108651902432913	Sig90
cd_TEAD2_10.0	0.00012554002530647	Sig90
cd_prop_TEAD2_10.0	0.000178636280256442	Sig80
cd_TEAD3_8.0	8.18928979982076e-05	Sig90
cd_prop_TEAD3_8.0	3.66553004589806e-05	Other
cd_TEAD3_10.0	5.13680301389734e-05	Other
cd_prop_TEAD3_10.0	0.000143958595418108	Sig90
cd_TEAD4_8.0	0.000102046754537721	Sig90
cd_prop_TEAD4_8.0	0.000137122553763696	Sig90
cd_TEAD4_10.0	0.000300264659940562	Sig80
cd_prop_TEAD4_10.0	0.000402684821600946	Sig70
cd_TEF_8.0	0.000516354032353328	Sig60
cd_prop_TEF_8.0	0.000487960176605808	Sig70
cd_TEF_10.0	0.000386808736677375	Sig70
cd_prop_TEF_10.0	0.000908869423666129	Sig50
cd_TFAP2A_8.0	0.000637194831556498	Sig60
cd_prop_TFAP2A_8.0	0.00096921905133505	Sig50
cd_TFAP2A_10.0	0.000820633255545547	Sig50
cd_prop_TFAP2A_10.0	0.00118083581966843	Sig50
cd_TFAP2B_8.0	0.000167328167273623	Sig90
cd_prop_TFAP2B_8.0	0.000282366819170452	Sig80
cd_TFAP2B_10.0	0.000911420513855031	Sig50
cd_prop_TFAP2B_10.0	0.000468445086064454	Sig70
cd_TFAP2C_8.0	0.00107682433132813	Sig50
cd_prop_TFAP2C_8.0	0.0013863864990197	Sig50
cd_TFAP2C_10.0	0.00126392762747586	Sig50
cd_prop_TFAP2C_10.0	0.00135596864271129	Sig50
cd_TFAP2E_8.0	0.000314929937936161	Sig70
cd_prop_TFAP2E_8.0	0.000113676825207028	Sig90
cd_TFAP2E_10.0	0.000314660999866486	Sig70
cd_prop_TFAP2E_10.0	0.000337661361021673	Sig70
cd_TFAP4_8.0	0.000691500436711063	Sig60
cd_prop_TFAP4_8.0	0.000391942903507928	Sig70
cd_TFAP4_10.0	0.000113203996428491	Sig90
cd_prop_TFAP4_10.0	0.000411882946750033	Sig70
cd_TFAP4::ETV1_8.0	0.000857278649582883	Sig50
cd_prop_TFAP4::ETV1_8.0	0.000146053981611084	Sig90
cd_TFAP4::ETV1_10.0	0.000277363037419645	Sig80
cd_prop_TFAP4::ETV1_10.0	0.000120389831174025	Sig90
cd_TFAP4::FLI1_8.0	0.000483109039295367	Sig70
cd_prop_TFAP4::FLI1_8.0	0.000263774764452169	Sig80
cd_TFAP4::FLI1_10.0	1.49527943519159e-05	Other
cd_prop_TFAP4::FLI1_10.0	2.55959450454848e-05	Other
cd_TFCP2_8.0	0	Other
cd_prop_TFCP2_8.0	0	Other
cd_TFCP2_10.0	0	Other
cd_prop_TFCP2_10.0	0	Other
cd_TFDP1_8.0	0.000195894032498354	Sig80
cd_prop_TFDP1_8.0	5.29337436798942e-05	Other
cd_TFDP1_10.0	5.75366032480084e-06	Other
cd_prop_TFDP1_10.0	2.10228635436841e-05	Other
cd_TFE3_8.0	0.000122196107305046	Sig90
cd_prop_TFE3_8.0	0.000226597588085249	Sig80
cd_TFE3_10.0	6.90152194623216e-05	Other
cd_prop_TFE3_10.0	0.000168887948867094	Sig90
cd_TFEB_8.0	0.000166177891296641	Sig90
cd_prop_TFEB_8.0	0.000144814743715174	Sig90
cd_TFEB_10.0	0.000182261205375915	Sig80
cd_prop_TFEB_10.0	0.000147380919049437	Sig90
cd_TFEC_8.0	0.000151534060672572	Sig90
cd_prop_TFEC_8.0	0.000133775364977224	Sig90
cd_TFEC_10.0	0.000180431228270505	Sig80
cd_prop_TFEC_10.0	0.000104760000388866	Sig90
cd_TGIF1_8.0	3.1782267329291e-05	Other
cd_prop_TGIF1_8.0	4.77660957197785e-05	Other
cd_TGIF1_10.0	5.11017216859796e-05	Other
cd_prop_TGIF1_10.0	9.5351382420072e-05	Sig90
cd_TGIF2_8.0	0.000570122603171908	Sig60
cd_prop_TGIF2_8.0	8.89691516175614e-05	Sig90
cd_TGIF2_10.0	5.69443698920078e-05	Other
cd_prop_TGIF2_10.0	0.000222134750109896	Sig80
cd_TGIF2LX_8.0	0.000314874445053345	Sig70
cd_prop_TGIF2LX_8.0	0.000225721933884676	Sig80
cd_TGIF2LX_10.0	0.000128410557374597	Sig90
cd_prop_TGIF2LX_10.0	3.11290166658219e-05	Other
cd_TGIF2LY_8.0	0.000301027102006688	Sig80
cd_prop_TGIF2LY_8.0	0.000339477221359945	Sig70
cd_TGIF2LY_10.0	0.000254235372233566	Sig80
cd_prop_TGIF2LY_10.0	0.000315883639402308	Sig70
cd_THAP1_8.0	0.000128674916208161	Sig90
cd_prop_THAP1_8.0	4.9521716649741e-05	Other
cd_THAP1_10.0	3.05766395977073e-05	Other
cd_prop_THAP1_10.0	0.000281471552921549	Sig80
cd_THRA_8.0	0.000406183699261383	Sig70
cd_prop_THRA_8.0	0.000244983526390908	Sig80
cd_THRA_10.0	1.75862639676134e-05	Other
cd_prop_THRA_10.0	3.15527373562947e-05	Other
cd_THRB_8.0	0.000321151781263465	Sig70
cd_prop_THRB_8.0	0.000290487528302847	Sig80
cd_THRB_10.0	0.000289335875428343	Sig80
cd_prop_THRB_10.0	8.18893779717126e-05	Sig90
cd_TP53_8.0	3.60364234194847e-05	Other
cd_prop_TP53_8.0	2.89906005200407e-05	Other
cd_TP53_10.0	0	Other
cd_prop_TP53_10.0	0	Other
cd_TP63_8.0	0	Other
cd_prop_TP63_8.0	0	Other
cd_TP63_10.0	0	Other
cd_prop_TP63_10.0	0	Other
cd_TP73_8.0	0.000555818580271952	Sig60
cd_prop_TP73_8.0	0.000512962913146926	Sig60
cd_TP73_10.0	0.000181299655161793	Sig80
cd_prop_TP73_10.0	0.000147290695171935	Sig90
cd_TRPS1_8.0	0.00114069189434313	Sig50
cd_prop_TRPS1_8.0	0.000809038523734475	Sig50
cd_TRPS1_10.0	0.000662131147789973	Sig60
cd_prop_TRPS1_10.0	0.000702513723614262	Sig60
cd_TWIST1_8.0	0.000195190626655965	Sig80
cd_prop_TWIST1_8.0	0.000207192343660967	Sig80
cd_TWIST1_10.0	4.73081046053306e-05	Other
cd_prop_TWIST1_10.0	0.000441032774153574	Sig70
cd_USF1_8.0	0.000370306423541537	Sig70
cd_prop_USF1_8.0	0.000170880324308882	Sig90
cd_USF1_10.0	0.000306028306630312	Sig70
cd_prop_USF1_10.0	0.000290017795174794	Sig80
cd_USF2_8.0	0.000194314102909286	Sig80
cd_prop_USF2_8.0	7.16756149574193e-05	Sig90
cd_USF2_10.0	0.000445472223697196	Sig70
cd_prop_USF2_10.0	0.000124564812810288	Sig90
cd_VAX1_8.0	0.000185274858242404	Sig80
cd_prop_VAX1_8.0	0.000150509425072794	Sig90
cd_VAX1_10.0	0.000172359940084426	Sig80
cd_prop_VAX1_10.0	0.000139698011376027	Sig90
cd_VENTX_8.0	0.000138754418732554	Sig90
cd_prop_VENTX_8.0	4.57604175736395e-06	Other
cd_VENTX_10.0	0.000191053179708607	Sig80
cd_prop_VENTX_10.0	0.000155672044370594	Sig90
cd_VSX1_8.0	0.000170029574371749	Sig90
cd_prop_VSX1_8.0	0.000160079990242656	Sig90
cd_VSX1_10.0	0.000175111410428472	Sig80
cd_prop_VSX1_10.0	0.000127162726049637	Sig90
cd_VSX2_8.0	0.000171825032962339	Sig90
cd_prop_VSX2_8.0	0.000114191107335339	Sig90
cd_VSX2_10.0	0.000112717589380057	Sig90
cd_prop_VSX2_10.0	0.000163168511926172	Sig90
cd_XBP1_8.0	0.000371045706937819	Sig70
cd_prop_XBP1_8.0	0.00040207537815393	Sig70
cd_XBP1_10.0	0.000251396491801646	Sig80
cd_prop_XBP1_10.0	0.000261196289647637	Sig80
cd_YY2_8.0	8.37616080882691e-05	Sig90
cd_prop_YY2_8.0	0.000158434298799212	Sig90
cd_YY2_10.0	6.01594201124029e-05	Other
cd_prop_YY2_10.0	0.00012798489149454	Sig90
cd_ZBED1_8.0	0.000209316543409862	Sig80
cd_prop_ZBED1_8.0	0.000144018846399644	Sig90
cd_ZBED1_10.0	0	Other
cd_prop_ZBED1_10.0	0	Other
cd_ZBED2_8.0	0.000154755078973783	Sig90
cd_prop_ZBED2_8.0	5.31747873139729e-05	Other
cd_ZBED2_10.0	0.000249080058781151	Sig80
cd_prop_ZBED2_10.0	0.000691455592233286	Sig60
cd_ZBED4_8.0	0.00014832303120198	Sig90
cd_prop_ZBED4_8.0	0.000540244704967184	Sig60
cd_ZBED4_10.0	0.000390452638301304	Sig70
cd_prop_ZBED4_10.0	0.000359358821055426	Sig70
cd_ZBTB11_8.0	0.000597317889646348	Sig60
cd_prop_ZBTB11_8.0	0.00034489803573061	Sig70
cd_ZBTB11_10.0	0.000738525606365718	Sig60
cd_prop_ZBTB11_10.0	0.000782430227534175	Sig50
cd_ZBTB12_8.0	0.000257108663970532	Sig80
cd_prop_ZBTB12_8.0	0.00040675700685585	Sig70
cd_ZBTB12_10.0	0.000411670954688203	Sig70
cd_prop_ZBTB12_10.0	0.000592951756000691	Sig60
cd_ZBTB14_8.0	0.00028416477210169	Sig80
cd_prop_ZBTB14_8.0	0.000246422866661493	Sig80
cd_ZBTB14_10.0	0.000323661909785264	Sig70
cd_prop_ZBTB14_10.0	0.000285982642935913	Sig80
cd_ZBTB17_8.0	0.000556074602178109	Sig60
cd_prop_ZBTB17_8.0	0.000385553171417294	Sig70
cd_ZBTB17_10.0	0.000635701068460271	Sig60
cd_prop_ZBTB17_10.0	0.000377962675363065	Sig70
cd_ZBTB18_8.0	0.000320298684657794	Sig70
cd_prop_ZBTB18_8.0	0.000201427029987217	Sig80
cd_ZBTB18_10.0	0.000205238081186756	Sig80
cd_prop_ZBTB18_10.0	2.57720718542071e-05	Other
cd_ZBTB24_8.0	0.0006778892354697	Sig60
cd_prop_ZBTB24_8.0	0.000194837893515229	Sig80
cd_ZBTB24_10.0	0.000620391315034083	Sig60
cd_prop_ZBTB24_10.0	5.91964486179953e-05	Other
cd_ZBTB26_8.0	0.00129006159514249	Sig50
cd_prop_ZBTB26_8.0	0.000398693247053686	Sig70
cd_ZBTB26_10.0	0.00112272928296231	Sig50
cd_prop_ZBTB26_10.0	0.000677414156415733	Sig60
cd_ZBTB32_8.0	0.000288033358939767	Sig80
cd_prop_ZBTB32_8.0	0.000373729048194897	Sig70
cd_ZBTB32_10.0	0.000364367006719002	Sig70
cd_prop_ZBTB32_10.0	0.000432608723816598	Sig70
cd_ZBTB33_8.0	0.000297485825895841	Sig80
cd_prop_ZBTB33_8.0	0.00049528829031896	Sig60
cd_ZBTB33_10.0	0.000471049196094525	Sig70
cd_prop_ZBTB33_10.0	0.000408819549528909	Sig70
cd_ZBTB6_8.0	0.000191429615877254	Sig80
cd_prop_ZBTB6_8.0	0.000131542064702369	Sig90
cd_ZBTB6_10.0	6.557939620888e-05	Other
cd_prop_ZBTB6_10.0	0.000261533024372708	Sig80
cd_ZBTB7A_8.0	7.16786954312856e-05	Sig90
cd_prop_ZBTB7A_8.0	0.000301520685571226	Sig80
cd_ZBTB7A_10.0	8.6863912056709e-05	Sig90
cd_prop_ZBTB7A_10.0	0.000174080269958305	Sig80
cd_ZBTB7B_8.0	0.000447038623878696	Sig70
cd_prop_ZBTB7B_8.0	0.000116434082427545	Sig90
